model,image,image_sha256,draw,noise_seed,snr_db,payload_uses,scale_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,lpips,ms_ssim,diffusion_nfe,diffusion_seconds
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,0,1738308252,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00230406760238111,26.37504768371582,0.19602979719638824,0.943751335144043,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,1,2805130335,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002047301037237048,26.88818359375,0.17591801285743713,0.9438571929931641,93,4.058247878972907
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,1,2805130335,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002152925357222557,26.66971206665039,0.16920092701911926,0.9417176246643066,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,1,2805130335,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002285212045535445,26.410734176635742,0.19543308019638062,0.9438368678092957,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,2,3492284270,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001997157698497176,26.99587631225586,0.17694976925849915,0.94501131772995,93,3.3408712950185873
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,2,3492284270,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0020789424888789654,26.821577072143555,0.1711147129535675,0.9428328275680542,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,2,3492284270,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022268847096711397,26.523021697998047,0.20186123251914978,0.9445502161979675,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,3,1813751235,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002052468014881015,26.877235412597656,0.18174616992473602,0.9443756937980652,93,3.4743639109656215
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,3,1813751235,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021388281602412462,26.6982421875,0.17863346636295319,0.9422239065170288,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,3,1813751235,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002303707879036665,26.375728607177734,0.19138237833976746,0.9442729353904724,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,4,3811650184,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002020634710788727,26.94512367248535,0.17328214645385742,0.9445686340332031,93,4.064551029005088
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,4,3811650184,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021073485258966684,26.762638092041016,0.1713920682668686,0.9420329332351685,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,4,3811650184,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022333036176860332,26.510522842407227,0.19582021236419678,0.9422434568405151,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,5,1397263039,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002026319270953536,26.93292236328125,0.178956538438797,0.9449074268341064,93,4.046760827011894
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,5,1397263039,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002158853691071272,26.65776824951172,0.17367108166217804,0.9428715705871582,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,5,1397263039,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002231626771390438,26.513784408569336,0.19658105075359344,0.9442700743675232,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,6,1028235785,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0019756632391363382,27.042869567871094,0.1698288917541504,0.9454423785209656,93,4.053364399005659
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,6,1028235785,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0020557139068841934,26.870372772216797,0.1651785522699356,0.9431540369987488,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,6,1028235785,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022410345263779163,26.495515823364258,0.1934671401977539,0.9438629150390625,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,7,3547874736,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0020410658325999975,26.901432037353516,0.17731474339962006,0.9444369673728943,93,4.026517114019953
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,7,3547874736,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021000313572585583,26.777742385864258,0.1744127720594406,0.9420533180236816,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,7,3547874736,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002262689871713519,26.453750610351562,0.19488704204559326,0.9425448775291443,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,8,2711875047,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002011024858802557,26.9658260345459,0.17825336754322052,0.9430513381958008,93,4.0275358199724
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,8,2711875047,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021356837823987007,26.704631805419922,0.17767572402954102,0.9410462379455566,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,8,2711875047,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002258763648569584,26.461292266845703,0.19611725211143494,0.9434351325035095,0,0.0
CDDM_author_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,9,3432091270,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0020660359878093004,26.848621368408203,0.18318776786327362,0.9445435404777527,93,3.2454364920267835
CDDM_author_JSCC_snr13_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,9,3432091270,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021967426873743534,26.58220672607422,0.1788163185119629,0.9422101974487305,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,9,3432091270,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022858791053295135,26.409469604492188,0.2011847198009491,0.9439663887023926,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,0,2477261111,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015705976402387023,28.039352416992188,0.10410245507955551,0.9742060899734497,93,4.083703066047747
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,0,2477261111,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015921622980386019,27.980127334594727,0.10125824064016342,0.9711746573448181,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,0,2477261111,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017243614420294762,27.633716583251953,0.11447501927614212,0.9722204208374023,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,1,1798798790,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015619135228917003,28.063430786132812,0.10429082810878754,0.9737876653671265,93,4.051485212985426
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,1,1798798790,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015771075850352645,28.02138900756836,0.10517963767051697,0.9709329009056091,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,1,1798798790,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017403785604983568,27.593563079833984,0.11778512597084045,0.972150981426239,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,2,1317498584,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001587218837812543,27.993633270263672,0.10275645554065704,0.9727992415428162,93,4.043073772976641
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,2,1317498584,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0016103809466585517,27.930715560913086,0.10334867984056473,0.9698778390884399,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,2,1317498584,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017563705332577229,27.55384063720703,0.11361819505691528,0.972217321395874,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,3,1298122109,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015843675937503576,28.001440048217773,0.10744757205247879,0.9740428328514099,93,4.088182014995255
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,3,1298122109,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0016131019219756126,27.923383712768555,0.10776916891336441,0.9714118838310242,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,3,1298122109,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017255686689168215,27.630680084228516,0.11273320019245148,0.9725510478019714,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,4,1918221466,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015488102799281478,28.100017547607422,0.10445921123027802,0.9735463857650757,93,4.064768278971314
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,4,1918221466,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015622777864336967,28.06241798400879,0.10547063499689102,0.9699501991271973,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,4,1918221466,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017329647671431303,27.612104415893555,0.11110275238752365,0.9721235036849976,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,5,1979481508,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015694097382947803,28.04263687133789,0.1085946261882782,0.9739513397216797,93,4.073880641022697
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,5,1979481508,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001615311368368566,27.917438507080078,0.11001592129468918,0.9712555408477783,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,5,1979481508,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017365149687975645,27.60321617126465,0.11378266662359238,0.9727743864059448,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,6,2311285406,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001551054185256362,28.093730926513672,0.10769855976104736,0.9738874435424805,93,2.7768413739977404
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,6,2311285406,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015903199091553688,27.98515510559082,0.10769596695899963,0.9706624746322632,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,6,2311285406,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001816464588046074,27.407730102539062,0.1185355857014656,0.9719898104667664,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,7,1336487881,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015379664255306125,28.13053321838379,0.10485802590847015,0.9741004705429077,93,4.029423374973703
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,7,1336487881,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001598586793988943,27.96263885498047,0.10866200923919678,0.9705822467803955,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,7,1336487881,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017444610130041838,27.583389282226562,0.1166587620973587,0.9722973704338074,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,8,3773748763,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015894122188910842,27.987634658813477,0.10015061497688293,0.9731799364089966,93,4.032576446013991
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,8,3773748763,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0016266531310975552,27.88705062866211,0.09999456256628036,0.970484733581543,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,8,3773748763,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017829028656706214,27.488725662231445,0.11599273234605789,0.9717191457748413,0,0.0
CDDM_author_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,9,1079367708,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015946993371471763,27.97321319580078,0.10381775349378586,0.9733375310897827,93,4.051417484995909
CDDM_author_JSCC_snr13_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,9,1079367708,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0015908228233456612,27.983781814575195,0.10192552208900452,0.9713195562362671,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,9,1079367708,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0017681808676570654,27.524734497070312,0.11777198314666748,0.9723934531211853,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,0,284144924,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002856590785086155,25.44152069091797,0.24192076921463013,0.9451836943626404,93,4.041976582026109
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,0,284144924,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028584811370819807,25.438648223876953,0.23551976680755615,0.9458025693893433,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,0,284144924,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0030219973996281624,25.197059631347656,0.24704089760780334,0.9468029737472534,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,1,76569925,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002844889648258686,25.459346771240234,0.24218064546585083,0.9463248252868652,93,4.052675391023513
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,1,76569925,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028535209130495787,25.44618797302246,0.23358887434005737,0.9455602169036865,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,1,76569925,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0030311220325529575,25.1839656829834,0.2383672147989273,0.946617841720581,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,2,3913490350,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028477597516030073,25.454967498779297,0.24298745393753052,0.94594806432724,93,4.05331698799273
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,2,3913490350,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002899202285334468,25.377216339111328,0.23164016008377075,0.9450902938842773,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,2,3913490350,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003002612618729472,25.225008010864258,0.24551701545715332,0.9474274516105652,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,3,2531737571,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028491681441664696,25.45281982421875,0.24064424633979797,0.9471771121025085,93,3.271942633029539
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,3,2531737571,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0029045918490737677,25.369150161743164,0.2286786586046219,0.9468962550163269,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,3,2531737571,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0030377632938325405,25.174461364746094,0.23757435381412506,0.9474453926086426,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,4,3817100921,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028420842718333006,25.46363067626953,0.2363060861825943,0.9450305700302124,93,4.016836240014527
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,4,3817100921,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028902115300297737,25.390703201293945,0.22426502406597137,0.9458572864532471,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,4,3817100921,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00302588171325624,25.19148063659668,0.23270675539970398,0.9471375942230225,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,5,3753452969,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028817481361329556,25.403440475463867,0.2397693544626236,0.9448267817497253,93,4.057352864998393
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,5,3753452969,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002904050750657916,25.369958877563477,0.22639977931976318,0.9453538656234741,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,5,3753452969,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0030363500118255615,25.176483154296875,0.2381853610277176,0.9469971656799316,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,6,2533252389,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028551097493618727,25.44377326965332,0.23761478066444397,0.9450333118438721,93,4.07107308896957
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,6,2533252389,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0029155616648495197,25.352779388427734,0.22434496879577637,0.9451972842216492,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,6,2533252389,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00304161268286407,25.168960571289062,0.23903341591358185,0.9474581480026245,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,7,1746475964,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028576068580150604,25.439977645874023,0.23588547110557556,0.94613116979599,93,4.094731469987892
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,7,1746475964,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002849813550710678,25.45183563232422,0.22189100086688995,0.9466453790664673,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,7,1746475964,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0030559408478438854,25.14855194091797,0.24743002653121948,0.9468154907226562,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,8,4175953374,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028744384180754423,25.414470672607422,0.2384536862373352,0.9445573687553406,93,4.058822298015002
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,8,4175953374,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0029101017862558365,25.360918045043945,0.22484789788722992,0.9461180567741394,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,8,4175953374,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0030374720226973295,25.174877166748047,0.2364211082458496,0.9477291107177734,0,0.0
CDDM_author_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,9,2925490205,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002841489389538765,25.464542388916016,0.24955850839614868,0.9443556070327759,93,3.749039273010567
CDDM_author_JSCC_snr13_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,9,2925490205,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0028733317740261555,25.4161434173584,0.2422938495874405,0.9445173144340515,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,9,2925490205,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003034652676433325,25.178911209106445,0.24595610797405243,0.9471287131309509,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,0,2527426160,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021052106749266386,26.767044067382812,0.2698538899421692,0.9252736568450928,93,3.279586246004328
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,0,2527426160,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021747511345893145,26.625904083251953,0.2552337944507599,0.9234946966171265,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,0,2527426160,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002266827505081892,26.445816040039062,0.27820834517478943,0.9217454791069031,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,1,589565448,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0020592797081917524,26.86284828186035,0.2717571258544922,0.9261464476585388,93,4.0427372609847225
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,1,589565448,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021303182002156973,26.71555519104004,0.261052668094635,0.9233102202415466,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,1,589565448,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022103125229477882,26.555461883544922,0.27304792404174805,0.9251657724380493,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,2,519147507,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002061177510768175,26.85884666442871,0.2600440979003906,0.9260506629943848,93,4.091889614996035
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,2,519147507,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021465634927153587,26.68256378173828,0.24571824073791504,0.9223961234092712,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,2,519147507,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002228125464171171,26.52060317993164,0.27228522300720215,0.9234030246734619,0,0.0
