dataset,image,snr_db,speed_kmh,channel_seed,h1_real,h1_imag,h2_real,h2_imag,method,nack,scale_bits,payload_uses,total_uses,mse,psnr,ms_ssim,lpips,outage
kodak,01.png,12.0,90.0,4026262168,-1.5034031867980957,0.3386189341545105,-0.6522573828697205,-0.5157248377799988,adaptive_HARQ,1,4096,8192,16388,0.009374931454658508,20.28031898957299,0.7959463000297546,0.5623084902763367,1
kodak,01.png,12.0,90.0,4026262168,-1.5034031867980957,0.3386189341545105,-0.6522573828697205,-0.5157248377799988,FlowHARQ,1,4096,8192,16388,0.009374931454658508,20.28031898957299,0.7959463000297546,0.5623084902763367,1
kodak,01.png,12.0,120.0,3866231510,-0.6719131469726562,0.30285775661468506,-0.9046481251716614,-0.8007112741470337,SwinJSCC_author_one_shot,0,16,4096,4130,0.003211912466213107,24.932362989969175,0.9308537244796753,0.22526149451732635,0
kodak,01.png,12.0,120.0,3866231510,-0.6719131469726562,0.30285775661468506,-0.9046481251716614,-0.8007112741470337,SwinJSCC_author_Chase_wrapper,1,16,8192,8228,0.0027058066334575415,25.6770324285406,0.9468895196914673,0.21504977345466614,0
kodak,01.png,12.0,120.0,3866231510,-0.6719131469726562,0.30285775661468506,-0.9046481251716614,-0.8007112741470337,same_codec_direct,0,4096,4096,12290,0.009822319261729717,20.077859537969523,0.7778620719909668,0.5783355236053467,1
kodak,01.png,12.0,120.0,3866231510,-0.6719131469726562,0.30285775661468506,-0.9046481251716614,-0.8007112741470337,same_codec_full_HARQ,1,4096,8192,16388,0.009486380964517593,20.228994384585974,0.7940438985824585,0.5648714900016785,1
kodak,01.png,12.0,120.0,3866231510,-0.6719131469726562,0.30285775661468506,-0.9046481251716614,-0.8007112741470337,adaptive_HARQ,1,4096,8192,16388,0.009486380964517593,20.228994384585974,0.7940438985824585,0.5648714900016785,1
kodak,01.png,12.0,120.0,3866231510,-0.6719131469726562,0.30285775661468506,-0.9046481251716614,-0.8007112741470337,FlowHARQ,1,4096,8192,16388,0.009486380964517593,20.228994384585974,0.7940438985824585,0.5648714900016785,1
kodak,01.png,15.0,30.0,2679073125,1.3498529195785522,0.6908952593803406,1.1263837814331055,0.6789136528968811,SwinJSCC_author_one_shot,0,16,4096,4130,0.002602487802505493,25.846112972898453,0.9500998854637146,0.2120037078857422,0
kodak,01.png,15.0,30.0,2679073125,1.3498529195785522,0.6908952593803406,1.1263837814331055,0.6789136528968811,SwinJSCC_author_Chase_wrapper,1,16,8192,8228,0.0025711231864988804,25.89877115136574,0.9512196779251099,0.21132123470306396,0
kodak,01.png,15.0,30.0,2679073125,1.3498529195785522,0.6908952593803406,1.1263837814331055,0.6789136528968811,same_codec_direct,0,4096,4096,12290,0.009454118087887764,20.24378977387691,0.7963283061981201,0.5647056698799133,1
kodak,01.png,15.0,30.0,2679073125,1.3498529195785522,0.6908952593803406,1.1263837814331055,0.6789136528968811,same_codec_full_HARQ,1,4096,8192,16388,0.00942724198102951,20.2561534518578,0.7973508834838867,0.5640823245048523,1
kodak,01.png,15.0,30.0,2679073125,1.3498529195785522,0.6908952593803406,1.1263837814331055,0.6789136528968811,adaptive_HARQ,1,4096,8192,16388,0.00942724198102951,20.2561534518578,0.7973508834838867,0.5640823245048523,1
kodak,01.png,15.0,30.0,2679073125,1.3498529195785522,0.6908952593803406,1.1263837814331055,0.6789136528968811,FlowHARQ,1,4096,8192,16388,0.00942724198102951,20.2561534518578,0.7973508834838867,0.5640823245048523,1
kodak,01.png,15.0,60.0,753856608,0.10264904797077179,-0.025551391765475273,0.09933728724718094,0.28803375363349915,SwinJSCC_author_one_shot,0,16,4096,4130,0.06297113746404648,12.008584618528179,0.2693560719490051,0.6847588419914246,1
kodak,01.png,15.0,60.0,753856608,0.10264904797077179,-0.025551391765475273,0.09933728724718094,0.28803375363349915,SwinJSCC_author_Chase_wrapper,1,16,8192,8228,0.004729508422315121,23.25183996803513,0.8754714727401733,0.2772715389728546,1
kodak,01.png,15.0,60.0,753856608,0.10264904797077179,-0.025551391765475273,0.09933728724718094,0.28803375363349915,same_codec_direct,0,4096,4096,12290,0.014185141772031784,18.481663193321115,0.5549399256706238,0.7643795013427734,1
kodak,01.png,15.0,60.0,753856608,0.10264904797077179,-0.025551391765475273,0.09933728724718094,0.28803375363349915,same_codec_full_HARQ,1,4096,8192,16388,0.010078269056975842,19.96614051576583,0.7507243156433105,0.5893908739089966,1
kodak,01.png,15.0,60.0,753856608,0.10264904797077179,-0.025551391765475273,0.09933728724718094,0.28803375363349915,adaptive_HARQ,1,4096,8192,16388,0.010078269056975842,19.96614051576583,0.7507243156433105,0.5893908739089966,1
kodak,01.png,15.0,60.0,753856608,0.10264904797077179,-0.025551391765475273,0.09933728724718094,0.28803375363349915,FlowHARQ,1,4096,8192,16388,0.010078269056975842,19.96614051576583,0.7507243156433105,0.5893908739089966,1
kodak,01.png,15.0,90.0,4149047765,0.16426095366477966,-0.32181432843208313,0.3926262855529785,1.6888628005981445,SwinJSCC_author_one_shot,0,16,4096,4130,0.004263769835233688,23.70206247223948,0.8905603885650635,0.24707888066768646,1
kodak,01.png,15.0,90.0,4149047765,0.16426095366477966,-0.32181432843208313,0.3926262855529785,1.6888628005981445,SwinJSCC_author_Chase_wrapper,1,16,8192,8228,0.002576206112280488,25.890193937015262,0.9511076807975769,0.21232527494430542,0
kodak,01.png,15.0,90.0,4149047765,0.16426095366477966,-0.32181432843208313,0.3926262855529785,1.6888628005981445,same_codec_direct,0,4096,4096,12290,0.010067179799079895,19.970921748523118,0.7614954710006714,0.5911319255828857,1
kodak,01.png,15.0,90.0,4149047765,0.16426095366477966,-0.32181432843208313,0.3926262855529785,1.6888628005981445,same_codec_full_HARQ,1,4096,8192,16388,0.00941403117030859,20.262243680571856,0.7976793050765991,0.5631014108657837,1
kodak,01.png,15.0,90.0,4149047765,0.16426095366477966,-0.32181432843208313,0.3926262855529785,1.6888628005981445,adaptive_HARQ,1,4096,8192,16388,0.00941403117030859,20.262243680571856,0.7976793050765991,0.5631014108657837,1
kodak,01.png,15.0,90.0,4149047765,0.16426095366477966,-0.32181432843208313,0.3926262855529785,1.6888628005981445,FlowHARQ,1,4096,8192,16388,0.00941403117030859,20.262243680571856,0.7976793050765991,0.5631014108657837,1
kodak,01.png,15.0,120.0,43268614,-0.07588769495487213,-0.5746250152587891,-0.04602627456188202,0.8660950064659119,SwinJSCC_author_one_shot,0,16,4096,4130,0.0030838109087198973,25.109122596149867,0.9348686933517456,0.22622516751289368,0
kodak,01.png,15.0,120.0,43268614,-0.07588769495487213,-0.5746250152587891,-0.04602627456188202,0.8660950064659119,SwinJSCC_author_Chase_wrapper,1,16,8192,8228,0.0026837268378585577,25.712616907563937,0.9481428861618042,0.21215903759002686,0
kodak,01.png,15.0,120.0,43268614,-0.07588769495487213,-0.5746250152587891,-0.04602627456188202,0.8660950064659119,same_codec_direct,0,4096,4096,12290,0.009809654206037521,20.083463013923897,0.7834429144859314,0.5765881538391113,1
kodak,01.png,15.0,120.0,43268614,-0.07588769495487213,-0.5746250152587891,-0.04602627456188202,0.8660950064659119,same_codec_full_HARQ,1,4096,8192,16388,0.009423630312085152,20.257817595445214,0.7954222559928894,0.5666766166687012,1
kodak,01.png,15.0,120.0,43268614,-0.07588769495487213,-0.5746250152587891,-0.04602627456188202,0.8660950064659119,adaptive_HARQ,1,4096,8192,16388,0.009423630312085152,20.257817595445214,0.7954222559928894,0.5666766166687012,1
kodak,01.png,15.0,120.0,43268614,-0.07588769495487213,-0.5746250152587891,-0.04602627456188202,0.8660950064659119,FlowHARQ,1,4096,8192,16388,0.009423630312085152,20.257817595445214,0.7954222559928894,0.5666766166687012,1
