model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,0,923839692,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00021177716553211212,36.7412109375,0.9852117300033569,0.1588839888572693
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,1,92362124,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00021293654572218657,36.717498779296875,0.9854571223258972,0.1560395061969757
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,2,37744946,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00021303282119333744,36.715538024902344,0.9853464961051941,0.1658736616373062
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,3,1345371972,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0002085795858874917,36.80728530883789,0.9856055974960327,0.15513333678245544
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,4,3624408447,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0002075834636343643,36.82807159423828,0.9855011701583862,0.1601652354001999
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,5,583767116,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00021314885816536844,36.713172912597656,0.9854090213775635,0.16325543820858002
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,6,3016718898,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00020883184333797544,36.802032470703125,0.9855667948722839,0.15857715904712677
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,7,945195777,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00021100309095345438,36.757110595703125,0.9852323532104492,0.16051064431667328
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,8,668504590,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00020930042956024408,36.792301177978516,0.9853981733322144,0.15473221242427826
swin_mse_c64_paid_metadata,04.png,e3b946107c5d3441c022f678d0c3caf1e224d81b1604ba840a4f88e562de61aa,10.0,9,3945070707,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00020950587349943817,36.78803634643555,0.9856305122375488,0.15595144033432007
