model,image,image_sha256,draw,noise_seed,rounds,snr_db,height,width,cbr_payload,mse,psnr,ms_ssim,ms_ssim_db,lpips
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,1,100107071,1,10,256,256,0.041666666666666664,0.005168970208615065,22.8659610748291,0.916486918926239,10.782455444335938,0.3693591058254242
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,2,100107072,1,10,256,256,0.041666666666666664,0.005080271512269974,22.941131591796875,0.9174055457115173,10.83049201965332,0.3718045651912689
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,3,100107073,1,10,256,256,0.041666666666666664,0.005024875979870558,22.988746643066406,0.9188179969787598,10.905403137207031,0.3734818994998932
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,4,100107074,1,10,256,256,0.041666666666666664,0.0050940620712935925,22.929359436035156,0.9183969497680664,10.882936477661133,0.37936460971832275
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,5,100107075,1,10,256,256,0.041666666666666664,0.005033078603446484,22.98166275024414,0.9175793528556824,10.839639663696289,0.37718427181243896
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,6,100107076,1,10,256,256,0.041666666666666664,0.005115225911140442,22.911354064941406,0.9175011515617371,10.835521697998047,0.37037017941474915
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,7,100107077,1,10,256,256,0.041666666666666664,0.0051130205392837524,22.913225173950195,0.9173261523246765,10.826318740844727,0.3787742257118225
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,8,100107078,1,10,256,256,0.041666666666666664,0.005028539337217808,22.98558235168457,0.9171752333641052,10.818397521972656,0.3725513815879822
DeepJSCC-f_author_DIV2K,11.png,7936814b58b5387fce2e4e2488b4ec830dadd95fa9520f358ddb30990b50f2b6,9,100107079,1,10,256,256,0.041666666666666664,0.005140373017638922,22.89005470275879,0.9181337356567383,10.868950843811035,0.378427654504776
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,0,100117070,1,10,256,256,0.041666666666666664,0.0023546507582068443,26.280736923217773,0.885832667350769,9.424582481384277,0.38566136360168457
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,1,100117071,1,10,256,256,0.041666666666666664,0.0023329397663474083,26.320964813232422,0.8849189281463623,9.389961242675781,0.38743728399276733
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,2,100117072,1,10,256,256,0.041666666666666664,0.00229702889919281,26.388338088989258,0.8889290690422058,9.543996810913086,0.3764662444591522
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,3,100117073,1,10,256,256,0.041666666666666664,0.0023057556245476007,26.371868133544922,0.8882142305374146,9.516135215759277,0.3861151337623596
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,4,100117074,1,10,256,256,0.041666666666666664,0.0023751568514853716,26.24307632446289,0.8831329345703125,9.323079109191895,0.4037845730781555
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,5,100117075,1,10,256,256,0.041666666666666664,0.002365236636251211,26.261255264282227,0.8843407034873962,9.368194580078125,0.38689112663269043
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,6,100117076,1,10,256,256,0.041666666666666664,0.0023872647434473038,26.220996856689453,0.8841407299041748,9.360692977905273,0.39140817523002625
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,7,100117077,1,10,256,256,0.041666666666666664,0.002276551676914096,26.427227020263672,0.8869040012359619,9.465527534484863,0.38802486658096313
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,8,100117078,1,10,256,256,0.041666666666666664,0.002328192815184593,26.32981300354004,0.8871680498123169,9.475678443908691,0.3720477521419525
DeepJSCC-f_author_DIV2K,12.png,d78c37c2f04f23761ed2367dd77e2db584ddd4c3950833fecf89f199a8126980,9,100117079,1,10,256,256,0.041666666666666664,0.002376134041696787,26.24129295349121,0.8819661140441895,9.27993392944336,0.3885074555873871
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,0,100127070,1,10,256,256,0.041666666666666664,0.005955535918474197,22.25079345703125,0.8840441703796387,9.357074737548828,0.544127345085144
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,1,100127071,1,10,256,256,0.041666666666666664,0.00597001938149333,22.24024200439453,0.8836996555328369,9.34419059753418,0.5538754463195801
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,2,100127072,1,10,256,256,0.041666666666666664,0.005936990492045879,22.26433753967285,0.8853103518486023,9.404757499694824,0.5470020771026611
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,3,100127073,1,10,256,256,0.041666666666666664,0.005996624007821083,22.220932006835938,0.8819136619567871,9.278003692626953,0.5473891496658325
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,4,100127074,1,10,256,256,0.041666666666666664,0.005963084287941456,22.24529266357422,0.8831391334533691,9.323308944702148,0.5453505516052246
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,5,100127075,1,10,256,256,0.041666666666666664,0.005985273979604244,22.229158401489258,0.8834893107414246,9.336341857910156,0.5504891276359558
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,6,100127076,1,10,256,256,0.041666666666666664,0.005951018538326025,22.254085540771484,0.8852325677871704,9.401813507080078,0.5458908081054688
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,7,100127077,1,10,256,256,0.041666666666666664,0.006003366783261299,22.21605110168457,0.8825863599777222,9.302814483642578,0.5464265942573547
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,8,100127078,1,10,256,256,0.041666666666666664,0.0059821284376084805,22.231443405151367,0.8796095848083496,9.194080352783203,0.5469772219657898
DeepJSCC-f_author_DIV2K,13.png,bc34a3ce58dea09dce1704c997171602de90cb34d0c8503a988b77f473d39b08,9,100127079,1,10,256,256,0.041666666666666664,0.005968442186713219,22.241390228271484,0.8843438029289246,9.368310928344727,0.5469940900802612
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,0,100137070,1,10,256,256,0.041666666666666664,0.004999302327632904,23.010906219482422,0.9113821983337402,10.524789810180664,0.30595552921295166
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,1,100137071,1,10,256,256,0.041666666666666664,0.0049935211427509785,23.01593017578125,0.9106959700584412,10.491289138793945,0.3168005049228668
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,2,100137072,1,10,256,256,0.041666666666666664,0.005128300748765469,22.900264739990234,0.9108296632766724,10.497795104980469,0.3086067736148834
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,3,100137073,1,10,256,256,0.041666666666666664,0.005105127580463886,22.919933319091797,0.910112738609314,10.463018417358398,0.30364081263542175
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,4,100137074,1,10,256,256,0.041666666666666664,0.005052726250141859,22.964744567871094,0.9102206230163574,10.468234062194824,0.3055378198623657
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,5,100137075,1,10,256,256,0.041666666666666664,0.005058860871940851,22.95947265625,0.9108096361160278,10.496820449829102,0.31036466360092163
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,6,100137076,1,10,256,256,0.041666666666666664,0.005137494765222073,22.892486572265625,0.9096050262451172,10.438557624816895,0.3126884698867798
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,7,100137077,1,10,256,256,0.041666666666666664,0.005011197179555893,23.000585556030273,0.9117342829704285,10.542078971862793,0.3079335689544678
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,8,100137078,1,10,256,256,0.041666666666666664,0.005158768035471439,22.874542236328125,0.9102398753166199,10.469165802001953,0.31245362758636475
DeepJSCC-f_author_DIV2K,14.png,55a94550ff18f3246c4074fd32b77b0c74447c26b6ad274d564d999c0450ba6e,9,100137079,1,10,256,256,0.041666666666666664,0.005058972164988518,22.95937728881836,0.9105801582336426,10.485660552978516,0.31213292479515076
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,0,100147070,1,10,256,256,0.041666666666666664,0.0022199219092726707,26.536624908447266,0.9216317534446716,11.058598518371582,0.28056633472442627
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,1,100147071,1,10,256,256,0.041666666666666664,0.0022162562236189842,26.543800354003906,0.919527530670166,10.943527221679688,0.2896460294723511
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,2,100147072,1,10,256,256,0.041666666666666664,0.002272962359711528,26.434078216552734,0.9197129607200623,10.953546524047852,0.28244179487228394
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,3,100147073,1,10,256,256,0.041666666666666664,0.0022795696277171373,26.421472549438477,0.9207248687744141,11.008630752563477,0.2865310311317444
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,4,100147074,1,10,256,256,0.041666666666666664,0.0022035064175724983,26.56885528564453,0.9209750890731812,11.022359848022461,0.28741219639778137
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,5,100147075,1,10,256,256,0.041666666666666664,0.002309077186509967,26.365615844726562,0.9213823676109314,11.0447998046875,0.28483033180236816
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,6,100147076,1,10,256,256,0.041666666666666664,0.0022784676402807236,26.423572540283203,0.9200755953788757,10.97320556640625,0.2929648160934448
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,7,100147077,1,10,256,256,0.041666666666666664,0.0022284560836851597,26.51995849609375,0.9203760623931885,10.98956298828125,0.29176339507102966
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,8,100147078,1,10,256,256,0.041666666666666664,0.002254132181406021,26.470205307006836,0.9217008352279663,11.062429428100586,0.2853996455669403
DeepJSCC-f_author_DIV2K,15.png,7538cbb80cb9103606c48b806eae57d56c885c7f90b9b3be70a41160f9cbb683,9,100147079,1,10,256,256,0.041666666666666664,0.002304965164512396,26.373355865478516,0.9209704399108887,11.02210521697998,0.2858246862888336
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,0,100157070,1,10,256,256,0.041666666666666664,0.0018259105272591114,27.38520622253418,0.9063475131988525,10.284807205200195,0.4168066084384918
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,1,100157071,1,10,256,256,0.041666666666666664,0.0018657067557796836,27.291566848754883,0.9047903418540955,10.213190078735352,0.40598568320274353
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,2,100157072,1,10,256,256,0.041666666666666664,0.0018695442704483867,27.282642364501953,0.9054677486419678,10.244199752807617,0.40224406123161316
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,3,100157073,1,10,256,256,0.041666666666666664,0.001852237619459629,27.323034286499023,0.9070979952812195,10.319748878479004,0.4106381833553314
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,4,100157074,1,10,256,256,0.041666666666666664,0.0018815960502251983,27.254735946655273,0.9016646146774292,10.072900772094727,0.4082888066768646
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,5,100157075,1,10,256,256,0.041666666666666664,0.0018389117904007435,27.35439109802246,0.900904655456543,10.039467811584473,0.4094429016113281
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,6,100157076,1,10,256,256,0.041666666666666664,0.0018940306035801768,27.226131439208984,0.9023491144180298,10.103239059448242,0.41472327709198
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,7,100157077,1,10,256,256,0.041666666666666664,0.0018313530599698424,27.37228012084961,0.9023054838180542,10.101298332214355,0.41595911979675293
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,8,100157078,1,10,256,256,0.041666666666666664,0.0018517572898417711,27.324159622192383,0.9014699459075928,10.064313888549805,0.4080848693847656
DeepJSCC-f_author_DIV2K,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,9,100157079,1,10,256,256,0.041666666666666664,0.00188413355499506,27.248882293701172,0.900844931602478,10.036850929260254,0.4051007032394409
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,0,100167070,1,10,256,256,0.041666666666666664,0.001407280913554132,28.516193389892578,0.9447111487388611,12.573624610900879,0.2514423429965973
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,1,100167071,1,10,256,256,0.041666666666666664,0.0013722144067287445,28.625782012939453,0.9424010515213013,12.395853996276855,0.2500331401824951
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,2,100167072,1,10,256,256,0.041666666666666664,0.0013925312086939812,28.56195068359375,0.9432862997055054,12.463120460510254,0.2520715594291687
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,3,100167073,1,10,256,256,0.041666666666666664,0.0013736316468566656,28.621295928955078,0.9447132349014282,12.573787689208984,0.24848975241184235
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,4,100167074,1,10,256,256,0.041666666666666664,0.0013631632318720222,28.654521942138672,0.9441618919372559,12.530694007873535,0.25970152020454407
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,5,100167075,1,10,256,256,0.041666666666666664,0.0013741031289100647,28.61980628967285,0.9447742700576782,12.578584671020508,0.2547996938228607
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,6,100167076,1,10,256,256,0.041666666666666664,0.001309870509430766,28.827716827392578,0.9462175369262695,12.693593978881836,0.24638168513774872
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,7,100167077,1,10,256,256,0.041666666666666664,0.0014069093158468604,28.5173397064209,0.9436935186386108,12.494417190551758,0.25257447361946106
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,8,100167078,1,10,256,256,0.041666666666666664,0.001373259350657463,28.62247657775879,0.943727433681488,12.49703311920166,0.25212377309799194
DeepJSCC-f_author_DIV2K,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,9,100167079,1,10,256,256,0.041666666666666664,0.0013833030825480819,28.59082794189453,0.9429613351821899,12.43830680847168,0.2555187940597534
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,0,100177070,1,10,256,256,0.041666666666666664,0.004712150432169437,23.267807006835938,0.9198859930038452,10.962915420532227,0.35241860151290894
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,1,100177071,1,10,256,256,0.041666666666666664,0.00465386314317584,23.32186508178711,0.9182513952255249,10.87519645690918,0.3574138283729553
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,2,100177072,1,10,256,256,0.041666666666666664,0.0046949866227805614,23.283655166625977,0.9195106029510498,10.94261360168457,0.34763529896736145
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,3,100177073,1,10,256,256,0.041666666666666664,0.004767115227878094,23.217445373535156,0.9154170751571655,10.7271728515625,0.34664058685302734
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,4,100177074,1,10,256,256,0.041666666666666664,0.004720121622085571,23.260469436645508,0.91853928565979,10.890518188476562,0.34553036093711853
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,5,100177075,1,10,256,256,0.041666666666666664,0.004730256274342537,23.25115394592285,0.9187197685241699,10.900150299072266,0.35445311665534973
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,6,100177076,1,10,256,256,0.041666666666666664,0.004797152243554592,23.19016456604004,0.917938232421875,10.85859203338623,0.34594491124153137
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,7,100177077,1,10,256,256,0.041666666666666664,0.004677003249526024,23.300323486328125,0.9186215400695801,10.894905090332031,0.3426452875137329
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,8,100177078,1,10,256,256,0.041666666666666664,0.004761704243719578,23.22237777709961,0.9182583689689636,10.875567436218262,0.34959959983825684
DeepJSCC-f_author_DIV2K,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,9,100177079,1,10,256,256,0.041666666666666664,0.00467244628816843,23.30455780029297,0.9174976348876953,10.835336685180664,0.3480495512485504
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,0,100187070,1,10,256,256,0.041666666666666664,0.004512972664088011,23.455373764038086,0.8962289690971375,9.839239120483398,0.34625306725502014
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,1,100187071,1,10,256,256,0.041666666666666664,0.004521399736404419,23.44727325439453,0.8950402140617371,9.78977108001709,0.34486323595046997
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,2,100187072,1,10,256,256,0.041666666666666664,0.004512880928814411,23.455463409423828,0.8980927467346191,9.917948722839355,0.3454833924770355
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,3,100187073,1,10,256,256,0.041666666666666664,0.0044431379064917564,23.523101806640625,0.8972281217575073,9.881257057189941,0.3567248582839966
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,4,100187074,1,10,256,256,0.041666666666666664,0.004535031970590353,23.4341983795166,0.8959027528762817,9.825607299804688,0.3499440550804138
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,5,100187075,1,10,256,256,0.041666666666666664,0.0045370301231741905,23.432283401489258,0.8966403007507324,9.856487274169922,0.3528324067592621
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,6,100187076,1,10,256,256,0.041666666666666664,0.004469253122806549,23.497650146484375,0.8952332735061646,9.79776668548584,0.35411536693573
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,7,100187077,1,10,256,256,0.041666666666666664,0.004450994543731213,23.515430450439453,0.8991133570671082,9.961663246154785,0.35464179515838623
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,8,100187078,1,10,256,256,0.041666666666666664,0.00444897823035717,23.517398834228516,0.89812171459198,9.919184684753418,0.34461134672164917
DeepJSCC-f_author_DIV2K,19.png,b7450b264b1b0a411390d8931b112c27905a992520fc90569dc4b920aa32bbdc,9,100187079,1,10,256,256,0.041666666666666664,0.004510415717959404,23.457834243774414,0.8951995372772217,9.796367645263672,0.3522492051124573
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,0,100197070,1,10,256,256,0.041666666666666664,0.0027348471339792013,25.630672454833984,0.9376170039176941,12.049337387084961,0.20752599835395813
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,1,100197071,1,10,256,256,0.041666666666666664,0.002708634827286005,25.672496795654297,0.9375056028366089,12.04158878326416,0.21395468711853027
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,2,100197072,1,10,256,256,0.041666666666666664,0.002750941552221775,25.605186462402344,0.9363622665405273,11.96285343170166,0.2128007411956787
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,3,100197073,1,10,256,256,0.041666666666666664,0.0027617875020951033,25.588096618652344,0.9394668340682983,12.180066108703613,0.21263879537582397
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,4,100197074,1,10,256,256,0.041666666666666664,0.0027173205744475126,25.658592224121094,0.9378649592399597,12.066635131835938,0.21277159452438354
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,5,100197075,1,10,256,256,0.041666666666666664,0.0027290263678878546,25.639925003051758,0.9386090040206909,12.118953704833984,0.20778632164001465
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,6,100197076,1,10,256,256,0.041666666666666664,0.0027884147129952908,25.54642677307129,0.9383026361465454,12.097334861755371,0.2118651270866394
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,7,100197077,1,10,256,256,0.041666666666666664,0.0026660270523279905,25.741355895996094,0.9376289248466492,12.050168991088867,0.2044495940208435
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,8,100197078,1,10,256,256,0.041666666666666664,0.002713080495595932,25.665374755859375,0.9382181167602539,12.091388702392578,0.2093902826309204
DeepJSCC-f_author_DIV2K,20.png,3b46c71e3b92a563820ba32936be8330c586c41f938efd94be938386aae4328a,9,100197079,1,10,256,256,0.041666666666666664,0.0026657364796847105,25.7418270111084,0.9420831203460693,12.3719482421875,0.20493914186954498
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,0,100207070,1,10,256,256,0.041666666666666664,0.0038336035795509815,24.163928985595703,0.9251686930656433,11.259166717529297,0.36576205492019653
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,1,100207071,1,10,256,256,0.041666666666666664,0.003885387908667326,24.105655670166016,0.9235804080963135,11.167953491210938,0.365523099899292
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,2,100207072,1,10,256,256,0.041666666666666664,0.003894445486366749,24.095544815063477,0.9238567352294922,11.183685302734375,0.3700180947780609
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,3,100207073,1,10,256,256,0.041666666666666664,0.0039004962891340256,24.088802337646484,0.9229366183280945,11.131519317626953,0.37201446294784546
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,4,100207074,1,10,256,256,0.041666666666666664,0.0037811659276485443,24.223745346069336,0.9248608946800232,11.241340637207031,0.3660406470298767
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,5,100207075,1,10,256,256,0.041666666666666664,0.0039223674684762955,24.06451988220215,0.9233956336975098,11.157465934753418,0.3718112111091614
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,6,100207076,1,10,256,256,0.041666666666666664,0.003805607557296753,24.195758819580078,0.9250499606132507,11.252281188964844,0.3711591064929962
DeepJSCC-f_author_DIV2K,21.png,ac958597c82073f6bb65129c68f72b651db5b9efd82e11547d07350214bc268b,7,100207077,1,10,256,256,0.041666666666666664,0.003817843971773982,24.181819915771484,0.9231500029563904,11.143561363220215,0.3676837682723999
