split,image,image_sha256,snr_db,draw,noise_seed,subset,groups,payload_uses,scale_uses,feedback_uses,total_uses,cbr_total,mse,psnr,ms_ssim,lpips,batched_decoder_seconds_per_subset
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,6,2,6144.0,96,12,6252.0,0.03179931640625,0.0002520986017771065,35.98429870605469,0.9844570159912109,0.11675585061311722,0.009108371494221501
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,7,3,7168.0,128,12,7308.0,0.03717041015625,0.0002505652082618326,36.01079177856445,0.9845010042190552,0.1174907311797142,0.009108371494221501
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,8,1,5120.0,64,12,5196.0,0.02642822265625,0.0002563079760875553,35.91238021850586,0.9839490652084351,0.11711376160383224,0.009242946005542763
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,9,2,6144.0,96,12,6252.0,0.03179931640625,0.00025212467880919576,35.983848571777344,0.9840692281723022,0.11770281195640564,0.009242946005542763
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,10,2,6144.0,96,12,6252.0,0.03179931640625,0.00025591926532797515,35.91897201538086,0.9841312170028687,0.11645133793354034,0.009242946005542763
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,11,3,7168.0,128,12,7308.0,0.03717041015625,0.00025188684230670333,35.987945556640625,0.9842368364334106,0.11705206334590912,0.009242946005542763
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,12,2,6144.0,96,12,6252.0,0.03179931640625,0.0002519371046219021,35.98707962036133,0.9844030141830444,0.11655183136463165,0.00917178249801509
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,13,3,7168.0,128,12,7308.0,0.03717041015625,0.0002502804563846439,36.01573181152344,0.9844641089439392,0.11732213199138641,0.00917178249801509
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,14,3,7168.0,128,12,7308.0,0.03717041015625,0.00025162321981042624,35.99249267578125,0.9845669269561768,0.11591419577598572,0.00917178249801509
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,2,2155552639,15,4,8192.0,160,12,8364.0,0.04254150390625,0.00025009067030623555,36.01902389526367,0.9846096038818359,0.11670655757188797,0.00917178249801509
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,0,0,4096.0,32,10,4138.0,0.021046956380208332,0.0002444039564579725,36.118919372558594,0.9858778715133667,0.11250639706850052,0.009136435503023677
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,1,1,5120.0,64,12,5196.0,0.02642822265625,0.0002499809197615832,36.020931243896484,0.985365629196167,0.11082960665225983,0.009136435503023677
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,2,1,5120.0,64,12,5196.0,0.02642822265625,0.00025364718749187887,35.95770263671875,0.9852930307388306,0.10994827747344971,0.009136435503023677
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,3,2,6144.0,96,12,6252.0,0.03179931640625,0.00024971435777843,36.02556610107422,0.9854838252067566,0.11067155003547668,0.009136435503023677
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,4,1,5120.0,64,12,5196.0,0.02642822265625,0.00024851318448781967,36.046504974365234,0.9854841232299805,0.10975561290979385,0.009477379513555206
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,5,2,6144.0,96,12,6252.0,0.03179931640625,0.00024512031814083457,36.10620880126953,0.9856952428817749,0.11028409749269485,0.009477379513555206
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,6,2,6144.0,96,12,6252.0,0.03179931640625,0.00024806393776088953,36.05436325073242,0.9856321811676025,0.10948099195957184,0.009477379513555206
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,7,3,7168.0,128,12,7308.0,0.03717041015625,0.0002448878949508071,36.110328674316406,0.9857930541038513,0.11015453934669495,0.009477379513555206
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,8,1,5120.0,64,12,5196.0,0.02642822265625,0.000254139507887885,35.94927978515625,0.9853212833404541,0.10959064960479736,0.009191386998281814
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,9,2,6144.0,96,12,6252.0,0.03179931640625,0.0002500330447219312,36.02002716064453,0.9855510592460632,0.11020682007074356,0.009191386998281814
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,10,2,6144.0,96,12,6252.0,0.03179931640625,0.0002537447726354003,35.956031799316406,0.9854702353477478,0.10927201062440872,0.009191386998281814
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,11,3,7168.0,128,12,7308.0,0.03717041015625,0.000249873090069741,36.022804260253906,0.9856473207473755,0.1100686639547348,0.009191386998281814
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,12,2,6144.0,96,12,6252.0,0.03179931640625,0.00024850081535987556,36.046722412109375,0.9856165647506714,0.10916392505168915,0.009138170746155083
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,13,3,7168.0,128,12,7308.0,0.03717041015625,0.00024513754760846496,36.10590362548828,0.9858192801475525,0.10969670116901398,0.009138170746155083
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,14,3,7168.0,128,12,7308.0,0.03717041015625,0.0002481552946846932,36.052764892578125,0.9857446551322937,0.10889971256256104,0.009138170746155083
oracle_gate,0821.png,0eb14dfcb1d21cb5d3437dc5135c458154cd7fabed8147fbdc415d3ef671c14b,10.0,3,1892435547,15,4,8192.0,160,12,8364.0,0.04254150390625,0.00024499811115674675,36.108375549316406,0.9858989715576172,0.1095690056681633,0.009138170746155083
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,0,0,4096.0,32,10,4138.0,0.021046956380208332,0.0013728502672165632,28.623769760131836,0.9363749027252197,0.2715209722518921,0.009131251499638893
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,1,1,5120.0,64,12,5196.0,0.02642822265625,0.0014028068399056792,28.53002166748047,0.934800386428833,0.2714264392852783,0.009131251499638893
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,2,1,5120.0,64,12,5196.0,0.02642822265625,0.0014060046523809433,28.52013397216797,0.9347565174102783,0.27202707529067993,0.009131251499638893
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,3,2,6144.0,96,12,6252.0,0.03179931640625,0.0013997785281389952,28.53940773010254,0.9350559711456299,0.2706564664840698,0.009131251499638893
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,4,1,5120.0,64,12,5196.0,0.02642822265625,0.001399249187670648,28.54104995727539,0.9350999593734741,0.27237552404403687,0.009195657505188137
oracle_gate,0822.png,a1d308fd62adecb1ea8b0fa8d0c687c92d3cf0d3358e598c8b97aca1b9cf8ad0,10.0,0,3081138898,5,2,6144.0,96,12,6252.0,0.03179931640625,0.0013928785920143127,28.560867309570312,0.9353971481323242,0.27094653248786926,0.009195657505188137
